,condition,created_at,id,max_quantity,merchant_return_insurance,min_quantity,name,price,rush_delivery,sku_id,state,stock,weight,category_url,rating_average_rate,rating_user_count,sla_type,sla_value,stats_interest_count,stats_sold_count,stats_view_count,stats_waiting_payment_count,store_address_city,store_address_province,store_brand_seller,store_delivery_time,store_id,store_description,store_level_name,store_name,store_premium_level,store_premium_top_seller,store_rejection_recent_transactions,store_rejection_rejected,store_reviews_negative,store_reviews_positive,store_sla_type,store_sla_value,store_subscriber_amount,store_url,warranty_cheapest,deal_applied_date,deal_discount_price,deal_expired_date,deal_original_price,deal_percentage,url,timestamp
222,Baru,2021-11-10 09:09:38,4gruo8p,2147483647,False,1,KOPI HITAM BUBUK ROBUSTA 100 GRAM,25000,False,9803175937,available,9,115,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,5,,0,0,13,0,0.0,Kab. Bandung,Jawa Barat,False,1-2 hari,29819611,"kami menjual kopi arabika dan robusta dari gunung puntang jawa barat, baik masih berupa biji (roasted beans) atau pun yang sudah bubuk (ground). kami menanam dan mengolah kopi dari kebun sendiri dengan standar terbaik sehingga menghadirkan kopi dengan cita rasa terbaik.",Juragan,Puntang Coffee,platinum,True,100,0,25,2557,normal,2,158,https://www.bukalapak.com/u/puntangcoffee,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gruo8p-jual-kopi-hitam-bubuk-robusta-100-gram,2022-06-19
223,Baru,2022-01-05 00:46:34,4gyim1s,2147483647,False,1,kopi PEDE,125000,False,9819672439,available,46,200,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,5,,0,0,13,0,0.0,Jakarta Timur,DKI Jakarta,False,16 jam,581217995,,Recommended Seller,Pangeran Herbal,platinum,True,100,0,55,27296,normal,2,11,https://www.bukalapak.com/u/pangeran_herbal_299874,False,2022-01-09 17:00:00,125000,2023-10-31 16:59:59,150000,17,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gyim1s-jual-kopi-pede,2022-06-19
224,Baru,2021-10-01 09:26:05,4gl2avg,2147483647,False,1,Kopi durian lampung,32000,False,9786431863,available,87,350,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.8,5,,0,2,13,0,2.0,Bandar Lampung,Lampung,False,21 jam,5641621,"SUBSIDI ONGKIR VIA JNT ""KIRIMJT"" . PERLENGKAPAN TOURING MOTOR - BRACKET / BREKET MOTOR KUCAY ORIGINAL - BOX GIVI - BOX KAPPA - BOX SHAD - WELCOME DROPSHIPER",Recommended Seller,Toko Buana,platinum,True,100,2,11,13387,normal,2,171,https://www.bukalapak.com/u/yunidarbuana,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gl2avg-jual-kopi-durian-lampung,2022-06-19
225,Baru,2021-09-16 07:28:16,4ginob1,2147483647,False,1,Kopi ABC Mocca 10 saset sachet 1 renceng,11517,False,9780750955,available,6,250,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,4,,0,0,13,0,0.0,Depok,Jawa Barat,False,11 jam,50335897,Sembako dan Kebutuhan Sehari-hari Anda,Juragan,Toko Gaol,platinum,True,100,2,25,4464,normal,2,61,https://www.bukalapak.com/u/tommy_johnson,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4ginob1-jual-kopi-abc-mocca-10-saset-sachet-1-renceng,2022-06-19
226,Baru,2021-09-16 07:28:08,4gino0j,2147483647,False,1,Kapal Api Special Tanpa Gula 6 5 Gr 1 Pc,528,False,9780750556,available,12,8,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,1,,0,0,13,0,0.0,Depok,Jawa Barat,False,11 jam,50335897,Sembako dan Kebutuhan Sehari-hari Anda,Juragan,Toko Gaol,platinum,True,100,2,25,4464,normal,2,61,https://www.bukalapak.com/u/tommy_johnson,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gino0j-jual-kapal-api-special-tanpa-gula-6-5-gr-1-pc,2022-06-19
227,Baru,2021-10-01 09:26:05,4gl2avd,2147483647,False,1,kopi arabica lampung,32000,False,9786431860,available,7,350,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.8,5,,0,0,13,0,0.0,Bandar Lampung,Lampung,False,21 jam,5641621,"SUBSIDI ONGKIR VIA JNT ""KIRIMJT"" . PERLENGKAPAN TOURING MOTOR - BRACKET / BREKET MOTOR KUCAY ORIGINAL - BOX GIVI - BOX KAPPA - BOX SHAD - WELCOME DROPSHIPER",Recommended Seller,Toko Buana,platinum,True,100,2,11,13387,normal,2,171,https://www.bukalapak.com/u/yunidarbuana,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gl2avd-jual-kopi-arabica-lampung,2022-06-19
228,Baru,2021-01-12 09:10:24,47mb2qe,2147483647,False,1,KOPI BUBUK BIJI KURMA SAMARA ORIGINAL - KOPI KURMA,20000,False,9222129811,available,988,150,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,7,,0,11,12,0,0.0,Jakarta Timur,DKI Jakarta,False,22 jam,68530432,Menjual buku-buku Islam dari berbagai Penerbit Ahlussunnah. Semua buku ORI.,Juragan,Buku Islam Ori,platinum,True,100,4,105,2102,normal,2,156,https://www.bukalapak.com/u/bukuislamori,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/47mb2qe-jual-kopi-bubuk-biji-kurma-samara-original-kopi-kurma,2022-06-19
229,Baru,2021-10-23 04:03:14,4gopyjg,2147483647,False,1,Arutala Drip Bag Filter Bag Coffee  Gourmet Blend  5 Drip Bag,34999,False,9795331375,available,9390,150,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,7,,0,1,12,0,0.0,Tangerang,Banten,True,21 jam,408213126,"Ini adalah akun resmi Arutala Online Co. di platform BukaLapak.
 Brands joined us:
 ARUTALA 
--- Artisan Coffee Beans with in-house roastery
WoCA 
--- Speciality Kopi Luwak &amp; Chocolate Factory CleanLyfe",Juragan,Arutala Online Co.,platinum,True,100,0,63,4467,normal,2,706,https://www.bukalapak.com/u/arutala_coffee,False,2021-10-24 17:00:00,34999,2023-10-25 16:59:59,50000,30,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gopyjg-jual-arutala-drip-bag-filter-bag-coffee-gourmet-blend-5-drip-bag,2022-06-19
230,Baru,2021-11-18 15:34:09,4gt5qoa,2147483647,False,1,Kapal Api Gula Aren renceng,12900,False,9806495995,available,687,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,7,,0,0,12,0,0.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qoa-jual-kapal-api-gula-aren-renceng,2022-06-19
231,Baru,2022-02-21 10:16:02,4h2z6gj,2147483647,False,1,Good day kopi cappucino granule 5x25g,9000,False,9832360486,available,8,170,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,6,,0,0,12,0,0.0,Bekasi,Jawa Barat,False,21 jam,55589749,Kebutuhan dan perlengkapan sehari-hari,Recommended Seller,jco mart,platinum,True,100,17,59,20449,normal,2,16,https://www.bukalapak.com/u/jcokaban,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6gj-jual-good-day-kopi-cappucino-granule-5x25g,2022-06-19
232,Baru,2022-02-21 10:15:59,4h2z6ej,2147483647,False,1,Torabika duo kopi gula 5s,5500,False,9832360414,available,7,200,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,4,,0,0,12,0,0.0,Bekasi,Jawa Barat,False,21 jam,55589749,Kebutuhan dan perlengkapan sehari-hari,Recommended Seller,jco mart,platinum,True,100,17,59,20449,normal,2,16,https://www.bukalapak.com/u/jcokaban,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6ej-jual-torabika-duo-kopi-gula-5s,2022-06-19
233,Baru,2021-08-25 22:24:43,4gd655p,2147483647,False,1,Kopi Kapal Api Mantap rencengan isi 10 exp lama,12600,False,9769595086,available,10,350,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,2,,0,1,12,0,0.0,Bekasi,Jawa Barat,False,20 jam,327113,Feedback negatif=garansi hangus/non retur Ninja&amp;wahana kurir lelet/sabar..cepat via sicepat/jne/j&amp;t,Recommended Seller,Bumenjaya Abadi,platinum,True,100,4,0,16445,normal,2,599,https://www.bukalapak.com/u/bumenjaya_abadi,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gd655p-jual-kopi-kapal-api-mantap-rencengan-isi-10-exp-lama,2022-06-19
234,Baru,2021-08-27 04:17:06,4gdfdx7,2147483647,False,1,Caffino Bold Delizio Coffee Kopi Latte Premium 3 in 1 Export Quality Strong Coffee Less Sweet,2500,False,9770193199,available,688,37,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,1,,0,0,12,0,0.0,Jakarta Pusat,DKI Jakarta,False,1-2 hari,20943776,,Juragan,A Sticker,platinum,False,100,10,21,3854,normal,2,26,https://www.bukalapak.com/u/astickershop,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gdfdx7-jual-caffino-bold-delizio-coffee-kopi-latte-premium-3-in-1-export-quality-strong-coffee-less-sweet,2022-06-19
235,Baru,2022-02-21 10:16:01,4h2z6fj,2147483647,False,1,Caffino Bold Delizio Coffee Kopi Latte Premium 3 in 1 Export Quality,3000,False,9832360450,available,688,50,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,1,,0,0,12,0,0.0,Jakarta Pusat,DKI Jakarta,False,1-2 hari,20943776,,Juragan,A Sticker,platinum,False,100,10,21,3854,normal,2,26,https://www.bukalapak.com/u/astickershop,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6fj-jual-caffino-bold-delizio-coffee-kopi-latte-premium-3-in-1-export-quality,2022-06-19
236,Baru,2022-02-21 10:16:02,4h2z6gg,2147483647,False,1,Kapal api kopi susu 5x31gr,6500,False,9832360483,available,2,220,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,0.0,0,,0,0,12,0,0.0,Bekasi,Jawa Barat,False,21 jam,55589749,Kebutuhan dan perlengkapan sehari-hari,Recommended Seller,jco mart,platinum,True,100,17,59,20449,normal,2,16,https://www.bukalapak.com/u/jcokaban,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6gg-jual-kapal-api-kopi-susu-5x31gr,2022-06-19
237,Baru,2022-02-21 10:16:16,4h2z6p7,2147483647,False,1,Kapal api special mix gula aren 10s,13500,False,9832360807,available,4,250,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,5,,0,0,11,0,0.0,Bekasi,Jawa Barat,False,21 jam,55589749,Kebutuhan dan perlengkapan sehari-hari,Recommended Seller,jco mart,platinum,True,100,17,59,20449,normal,2,16,https://www.bukalapak.com/u/jcokaban,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6p7-jual-kapal-api-special-mix-gula-aren-10s,2022-06-19
238,Baru,2021-11-10 09:10:44,4gruotm,2147483647,False,1,BUBUK KOPI ROBUSTA SPESIAL ORIGIN BLEND PUNTANG COFFEE 250GR,45000,False,9803177689,available,9,265,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,5,,0,0,11,0,0.0,Kab. Bandung,Jawa Barat,False,1-2 hari,29819611,"kami menjual kopi arabika dan robusta dari gunung puntang jawa barat, baik masih berupa biji (roasted beans) atau pun yang sudah bubuk (ground). kami menanam dan mengolah kopi dari kebun sendiri dengan standar terbaik sehingga menghadirkan kopi dengan cita rasa terbaik.",Juragan,Puntang Coffee,platinum,True,100,0,25,2557,normal,2,158,https://www.bukalapak.com/u/puntangcoffee,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gruotm-jual-bubuk-kopi-robusta-spesial-origin-blend-puntang-coffee-250gr,2022-06-19
239,Baru,2020-10-03 08:20:19,3t5wefd,2147483647,False,1,INDOCAFE Black Coffee Fine Blend REFILL 100gr,23968,False,8337539716,available,42,180,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.8,5,,0,3,11,0,0.0,Jakarta Barat,DKI Jakarta,False,1-2 hari,10538277,"Order yg masuk sebelum jam 12 siang, diproses hari yg sama...
Order yg masuk diatas jam 12 siang, diusahakan diproses hari yg sama ATAU maksimal dikirim hari kerja berikutnya...
Minggu, Hari Besar / Tanggal Merah ---&gt; LIBUR",Good Seller,Hemat O Shop,platinum,False,100,9,282,7677,normal,2,373,https://www.bukalapak.com/u/hematoshop,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/3t5wefd-jual-indocafe-black-coffee-fine-blend-refill-100gr,2022-06-19
240,Baru,2022-02-21 10:16:50,4h2z6xj,2147483647,False,1,Good Day Cappuccino Bag 30S X 25Gr,55890,True,9832361155,available,76,780,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,4,,0,0,11,0,0.0,Tangerang,Banten,True,2 jam,580415954,Hypermart Cyberpark Karawaci Official Store,Good Seller,Hypermart Cyberpark Karawaci,platinum,True,36,0,16,6250,normal,2,47,https://www.bukalapak.com/u/hypermart_cyberpark_kar_620297,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6xj-jual-good-day-cappuccino-bag-30s-x-25gr,2022-06-19
241,Baru,2022-02-21 10:16:50,4h2z6xm,2147483647,False,1,ABC Coffee Susu 10Sx31G,12190,True,9832361158,available,43,340,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,3,,0,0,11,0,0.0,Tangerang,Banten,True,2 jam,580415954,Hypermart Cyberpark Karawaci Official Store,Good Seller,Hypermart Cyberpark Karawaci,platinum,True,36,0,16,6250,normal,2,47,https://www.bukalapak.com/u/hypermart_cyberpark_kar_620297,False,2022-02-20 17:00:00,12190,2024-02-21 16:59:59,13690,11,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6xm-jual-abc-coffee-susu-10sx31g,2022-06-19
242,Baru,2021-11-10 09:10:30,4gruopp,2147483647,False,1,kopi bubuk hitam arabika asli dari gunung puntang 100gr,45000,False,9803177428,available,10,110,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.3,4,,0,0,11,0,0.0,Kab. Bandung,Jawa Barat,False,1-2 hari,29819611,"kami menjual kopi arabika dan robusta dari gunung puntang jawa barat, baik masih berupa biji (roasted beans) atau pun yang sudah bubuk (ground). kami menanam dan mengolah kopi dari kebun sendiri dengan standar terbaik sehingga menghadirkan kopi dengan cita rasa terbaik.",Juragan,Puntang Coffee,platinum,True,100,0,25,2557,normal,2,158,https://www.bukalapak.com/u/puntangcoffee,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gruopp-jual-kopi-bubuk-hitam-arabika-asli-dari-gunung-puntang-100gr,2022-06-19
243,Baru,2022-02-21 10:16:14,4h2z6o1,2147483647,False,1,Kapal Api Coffee Special Bbk 65Gr,6480,True,9832360765,available,23,90,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,1,,0,0,11,0,0.0,Tangerang,Banten,True,2 jam,580415954,Hypermart Cyberpark Karawaci Official Store,Good Seller,Hypermart Cyberpark Karawaci,platinum,True,36,0,16,6250,normal,2,47,https://www.bukalapak.com/u/hypermart_cyberpark_kar_620297,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6o1-jual-kapal-api-coffee-special-bbk-65gr,2022-06-19
244,Baru,2021-12-06 10:49:32,4gv9szg,2147483647,False,1,KAPAL API Special Merah 380 gr Free Mug,25000,False,9811761742,available,1,800,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,9,,0,4,10,0,1.0,Kab. Tangerang,Banten,True,1-2 hari,14547973,"Kapal Api Store adalah akun resmi dari Kapal Api Group.
Dengan produk  produk bermutu tinggi (Kopi Kapal Api, Kopi ABC, Kopi Good Day, Excelso, Oatbits, dll)
Kapal Api Store memberikan pengalaman berbelanja Cepat, Mudah dan Aman
Buka setiap hari Senin  Jumat, Pukul 08:00 -17:00",Recommended Seller,Kapal Api Store,platinum,True,100,0,1128,16323,normal,2,3253,https://www.bukalapak.com/u/fbonlineshop,False,2022-06-03 17:00:00,25000,2022-06-30 16:59:59,79250,68,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gv9szg-jual-kapal-api-special-merah-380-gr-free-mug,2022-06-19
245,Baru,2022-01-24 09:57:32,4h0i9us,2147483647,False,1,Java Robusta 1 KG - Bubuk Biji - Premium Coffee by Sentra Kopi,150000,False,9825353632,available,4994,1050,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,5,,0,0,10,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0i9us-jual-java-robusta-1-kg-bubuk-biji-premium-coffee-by-sentra-kopi,2022-06-19
246,Baru,2021-03-07 01:06:48,4czprhg,2147483647,False,1,Top Coffee Cappucino,10900,False,9552456379,available,147,250,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,4,,0,1,10,0,1.0,Bekasi,Jawa Barat,False,1-2 hari,19697255,Belanja MUDAH dan MURAH dari RUMAH. mulai 500 RUPIAH.. FORTUNA19 adalah Mini Market Online yang menyediakan aneka kebutuhan Anda dengan produk berkualitas dan harga terjangkau.. Tersedia Lebih dari 1.000 Produk Kebutuhan Anda Ready Gojek/Grab.. Minggu /Hari Libur Nasional Buka.. Tidak ada biaya packing tambahan,Good Seller,Fortuna19,platinum,True,100,0,0,6350,normal,2,530,https://www.bukalapak.com/u/rini_smart,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4czprhg-jual-top-coffee-cappucino,2022-06-19
247,Baru,2022-01-18 01:39:55,4gzus24,2147483647,False,1,Good day botol,6000,False,9823139353,available,43,350,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,3,,0,0,10,0,0.0,Jakarta Pusat,DKI Jakarta,False,1-2 hari,364499756,,Recommended Seller,Toko Ali Jaya,platinum,False,11,0,12,25968,normal,2,5,https://www.bukalapak.com/u/antono_gautama386,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gzus24-jual-good-day-botol,2022-06-19
248,Baru,2022-02-21 10:16:21,4h2z6rg,2147483647,False,1,Indocafe Cappucino 10Sx25G,17990,True,9832360915,available,97,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,3,,0,1,10,0,0.0,Tangerang,Banten,True,2 jam,580415954,Hypermart Cyberpark Karawaci Official Store,Good Seller,Hypermart Cyberpark Karawaci,platinum,True,36,0,16,6250,normal,2,47,https://www.bukalapak.com/u/hypermart_cyberpark_kar_620297,False,2022-02-20 17:00:00,17990,2024-02-21 16:59:59,21590,17,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6rg-jual-indocafe-cappucino-10sx25g,2022-06-19
249,Baru,2021-12-02 09:08:02,4guuvqp,2147483647,False,1,DUCAFE KOPI BUBUK 165gr ASLI ENAK MURAH TERMURAH ARABIKA ROBUSTA,14500,False,9810728563,available,30,320,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.5,2,,0,0,10,0,0.0,Sidoarjo,Jawa Timur,False,1-2 hari,502654330,"Pusat Oleh Oleh Terlengkap di Sidoarjo, kami menjual 600++ item khas Sidoarjo, Surabaya, dan kota-kota lain di Jawa Timur. Buktikan...!!!",Recommended Seller,Toko Mitra Sidoarjo,platinum,True,100,5,48,12654,normal,2,17,https://www.bukalapak.com/u/tokomitrasidoarjo,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4guuvqp-jual-ducafe-kopi-bubuk-165gr-asli-enak-murah-termurah-arabika-robusta,2022-06-19
250,Baru,2022-02-21 10:16:00,4h2z6ev,2147483647,False,1,Kapal api grande java latte isi5,6500,False,9832360426,available,7,125,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.5,2,,0,0,10,0,0.0,Bekasi,Jawa Barat,False,21 jam,55589749,Kebutuhan dan perlengkapan sehari-hari,Recommended Seller,jco mart,platinum,True,100,17,59,20449,normal,2,16,https://www.bukalapak.com/u/jcokaban,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6ev-jual-kapal-api-grande-java-latte-isi5,2022-06-19
251,Baru,2022-02-27 08:20:48,4h3hzwp,2147483647,False,5,kopi stamina terbaik untuk pria dewasa,12500,False,9833801929,available,990,100,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,1,,0,0,10,0,0.0,Jakarta Pusat,DKI Jakarta,False,1-2 hari,6753737,,Good Seller,Nukie Cahaya Pratama,platinum,True,100,3,0,6891,custom,5,596,https://www.bukalapak.com/u/izankpratama,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h3hzwp-jual-kopi-stamina-terbaik-untuk-pria-dewasa,2022-06-19
252,Baru,2021-11-04 00:31:27,4gqqdpj,2147483647,False,1,Sayurbox Nescafe Classic Bag Era 100 gram,35800,False,9800449660,available,10,100,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,1,,0,0,10,0,0.0,Jakarta Selatan,DKI Jakarta,True,17 jam,474846679,"Sayurbox dapat memenuhi kebutuhan harian anda seperti sayuran, buah, keperluan dapur dan lainnya. Kami  selalu berusaha menjaga kualitas produk hasil pertanian yang kami sediakan untuk dikirim kepada konsumen kami.",Good Seller,Sayurbox,platinum,True,100,0,7,5557,custom,3,799,https://www.bukalapak.com/u/sayurboxofficial,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gqqdpj-jual-sayurbox-nescafe-classic-bag-era-100-gram,2022-06-19
253,Baru,2021-10-01 09:26:05,4gl2av1,2147483647,False,1,Kopi jempol 225 gram asli lampung,20000,False,9786431848,available,90,350,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,1,,0,0,10,0,0.0,Bandar Lampung,Lampung,False,21 jam,5641621,"SUBSIDI ONGKIR VIA JNT ""KIRIMJT"" . PERLENGKAPAN TOURING MOTOR - BRACKET / BREKET MOTOR KUCAY ORIGINAL - BOX GIVI - BOX KAPPA - BOX SHAD - WELCOME DROPSHIPER",Recommended Seller,Toko Buana,platinum,True,100,2,11,13387,normal,2,171,https://www.bukalapak.com/u/yunidarbuana,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gl2av1-jual-kopi-jempol-225-gram-asli-lampung,2022-06-19
254,Baru,2020-11-10 16:21:26,3y3shoa,2147483647,False,3,Kopi Kampoong Arab Per 1 Sachet Original atau Halib - Kopi Rempah - Gahwa,4500,False,8640152519,available,77,30,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,1,,0,0,10,0,15.0,Tangerang Selatan,Banten,False,16 jam,52360019,"Fatih Kitchen menyediakan makanan yummy dan halal
Pengiriman pesanan dilakukan Senin-Sabtu. Insyaa Allah. Order masuk Sabtu sore &amp; Minggu, dikirim hari Senin ya..
 
Terima kasih dan happy shopping",Juragan,Fatih Kitchen,platinum,True,100,0,0,2141,normal,2,198,https://www.bukalapak.com/u/fatihkitchen,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/3y3shoa-jual-kopi-kampoong-arab-per-1-sachet-original-atau-halib-kopi-rempah-gahwa,2022-06-19
255,Baru,2022-02-21 10:16:14,4h2z6nv,2147483647,False,1,Kapal Api Rasa Mantap Plus Gula 10Sx25G,12490,True,9832360759,available,82,280,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,0.0,0,,0,0,10,0,0.0,Tangerang,Banten,True,2 jam,580415954,Hypermart Cyberpark Karawaci Official Store,Good Seller,Hypermart Cyberpark Karawaci,platinum,True,36,0,16,6250,normal,2,47,https://www.bukalapak.com/u/hypermart_cyberpark_kar_620297,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6nv-jual-kapal-api-rasa-mantap-plus-gula-10sx25g,2022-06-19
256,Baru,2022-01-24 10:06:59,4h0ibyd,2147483647,False,1,Kopi Arabika Flores Bajawa 1 Kg - Bubuk Biji - Premium Arabica Coffee,235000,False,9825358192,available,4996,1050,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,6,,0,0,9,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0ibyd-jual-kopi-arabika-flores-bajawa-1-kg-bubuk-biji-premium-arabica-coffee,2022-06-19
257,Baru,2021-06-02 10:44:31,4fnmb5a,2147483647,False,1,NEO Coffee - Kopi Instan Millenials - Paket 5 sachet,3888,False,9718970047,available,39,130,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.8,4,,0,0,9,0,1.0,Bandung,Jawa Barat,False,16 jam,138754,dari bandung untuk indonesia,Good Seller,cemilan4u,platinum,True,100,1,61,7750,normal,2,532,https://www.bukalapak.com/u/aleeverpool,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4fnmb5a-jual-neo-coffee-kopi-instan-millenials-paket-5-sachet,2022-06-19
258,Baru,2021-06-03 04:34:39,4fnx6d4,2147483647,False,1,Torabika - Creamy Latte dengan Gula Terpisah - Paket 5 sachet,6880,False,9719517808,available,30,160,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,3,,0,2,9,0,2.0,Bandung,Jawa Barat,False,16 jam,138754,dari bandung untuk indonesia,Good Seller,cemilan4u,platinum,True,100,1,61,7750,normal,2,532,https://www.bukalapak.com/u/aleeverpool,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4fnx6d4-jual-torabika-creamy-latte-dengan-gula-terpisah-paket-5-sachet,2022-06-19
259,Baru,2022-01-20 06:32:28,4h05vmd,2147483647,False,1,CAPPUCCINO FLAVOUR POWDER 50GR - BUBUK BIANG CAPUCINO - CAPPUCINO PURE,38000,False,9824340655,available,997,60,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,3,,0,0,9,0,0.0,Malang,Jawa Timur,False,1-2 hari,14852212,"MENJUAL BAHAN MAKANAN DAN MINUMAN, BAHAN KUE DAN PERALATAN KUE, BUMBU - BUMBU",Good Seller,my_snackhut,platinum,True,100,10,43,6040,normal,2,738,https://www.bukalapak.com/u/mysnackhut,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h05vmd-jual-cappuccino-flavour-powder-50gr-bubuk-biang-capucino-cappucino-pure,2022-06-19
